index,predicted_label,model_name
2954,Formal,typhoon-v2.1-12b-instruct
2955,Casual,typhoon-v2.1-12b-instruct
2956,Formal,typhoon-v2.1-12b-instruct
2957,Semi-formal,typhoon-v2.1-12b-instruct
2958,Ceremonial,typhoon-v2.1-12b-instruct
2959,Semi-formal,typhoon-v2.1-12b-instruct
2960,Formal,typhoon-v2.1-12b-instruct
2961,Ceremonial,typhoon-v2.1-12b-instruct
2962,Semi-formal,typhoon-v2.1-12b-instruct
2963,Semi-formal,typhoon-v2.1-12b-instruct
2964,Semi-formal,typhoon-v2.1-12b-instruct
2965,Formal,typhoon-v2.1-12b-instruct
2966,Ceremonial,typhoon-v2.1-12b-instruct
2967,Formal,typhoon-v2.1-12b-instruct
2968,Ceremonial,typhoon-v2.1-12b-instruct
2969,Semi-formal,typhoon-v2.1-12b-instruct
2970,Formal,typhoon-v2.1-12b-instruct
2971,Semi-formal,typhoon-v2.1-12b-instruct
2972,Formal,typhoon-v2.1-12b-instruct
2973,Casual,typhoon-v2.1-12b-instruct
2974,Formal,typhoon-v2.1-12b-instruct
2975,Casual,typhoon-v2.1-12b-instruct
2976,Ceremonial,typhoon-v2.1-12b-instruct
2977,Formal,typhoon-v2.1-12b-instruct
2978,Ceremonial,typhoon-v2.1-12b-instruct
2979,Formal,typhoon-v2.1-12b-instruct
2980,Formal,typhoon-v2.1-12b-instruct
2981,Formal,typhoon-v2.1-12b-instruct
2982,Formal,typhoon-v2.1-12b-instruct
2983,Formal,typhoon-v2.1-12b-instruct
2984,Semi-formal,typhoon-v2.1-12b-instruct
2985,Semi-formal,typhoon-v2.1-12b-instruct
2986,Casual,typhoon-v2.1-12b-instruct
2987,Semi-formal,typhoon-v2.1-12b-instruct
2988,Formal,typhoon-v2.1-12b-instruct
2989,Ceremonial,typhoon-v2.1-12b-instruct
2990,Semi-formal,typhoon-v2.1-12b-instruct
2991,Semi-formal,typhoon-v2.1-12b-instruct
2992,Semi-formal,typhoon-v2.1-12b-instruct
2993,Semi-formal,typhoon-v2.1-12b-instruct
2994,Casual,typhoon-v2.1-12b-instruct
2995,Ceremonial,typhoon-v2.1-12b-instruct
2996,Ceremonial,typhoon-v2.1-12b-instruct
2997,Ceremonial,typhoon-v2.1-12b-instruct
2998,Semi-formal,typhoon-v2.1-12b-instruct
2999,Formal,typhoon-v2.1-12b-instruct
3000,Semi-formal,typhoon-v2.1-12b-instruct
3001,Formal,typhoon-v2.1-12b-instruct
3002,Semi-formal,typhoon-v2.1-12b-instruct
3003,Formal,typhoon-v2.1-12b-instruct
3004,Ceremonial,typhoon-v2.1-12b-instruct
3005,Semi-formal,typhoon-v2.1-12b-instruct
3006,Formal,typhoon-v2.1-12b-instruct
3007,Formal,typhoon-v2.1-12b-instruct
3008,Formal,typhoon-v2.1-12b-instruct
3009,Ceremonial,typhoon-v2.1-12b-instruct
3010,Semi-formal,typhoon-v2.1-12b-instruct
3011,Semi-formal,typhoon-v2.1-12b-instruct
3012,Casual,typhoon-v2.1-12b-instruct
3013,Semi-formal,typhoon-v2.1-12b-instruct
3014,Semi-formal,typhoon-v2.1-12b-instruct
3015,Semi-formal,typhoon-v2.1-12b-instruct
3016,Casual,typhoon-v2.1-12b-instruct
3017,Semi-formal,typhoon-v2.1-12b-instruct
3018,Semi-formal,typhoon-v2.1-12b-instruct
3019,Formal,typhoon-v2.1-12b-instruct
3020,Semi-formal,typhoon-v2.1-12b-instruct
3021,Formal,typhoon-v2.1-12b-instruct
3022,Semi-formal,typhoon-v2.1-12b-instruct
3023,Ceremonial,typhoon-v2.1-12b-instruct
3024,Semi-formal,typhoon-v2.1-12b-instruct
3025,Ceremonial,typhoon-v2.1-12b-instruct
3026,Ceremonial,typhoon-v2.1-12b-instruct
3027,Formal,typhoon-v2.1-12b-instruct
3028,Ceremonial,typhoon-v2.1-12b-instruct
3029,Semi-formal,typhoon-v2.1-12b-instruct
3030,Formal,typhoon-v2.1-12b-instruct
3031,Semi-formal,typhoon-v2.1-12b-instruct
3032,Ceremonial,typhoon-v2.1-12b-instruct
3033,Semi-formal,typhoon-v2.1-12b-instruct
3034,Formal,typhoon-v2.1-12b-instruct
3035,Semi-formal,typhoon-v2.1-12b-instruct
3036,Ceremonial,typhoon-v2.1-12b-instruct
3037,Ceremonial,typhoon-v2.1-12b-instruct
3038,Ceremonial,typhoon-v2.1-12b-instruct
3039,Semi-formal,typhoon-v2.1-12b-instruct
3040,Formal,typhoon-v2.1-12b-instruct
3041,Ceremonial,typhoon-v2.1-12b-instruct
3042,Formal,typhoon-v2.1-12b-instruct
3043,Semi-formal,typhoon-v2.1-12b-instruct
3044,Ceremonial,typhoon-v2.1-12b-instruct
3045,Semi-formal,typhoon-v2.1-12b-instruct
3046,Casual,typhoon-v2.1-12b-instruct
3047,Formal,typhoon-v2.1-12b-instruct
3048,Formal,typhoon-v2.1-12b-instruct
3049,Casual,typhoon-v2.1-12b-instruct
3050,Formal,typhoon-v2.1-12b-instruct
3051,Ceremonial,typhoon-v2.1-12b-instruct
3052,Semi-formal,typhoon-v2.1-12b-instruct
3053,Casual,typhoon-v2.1-12b-instruct
3054,Formal,typhoon-v2.1-12b-instruct
3055,Casual,typhoon-v2.1-12b-instruct
3056,Ceremonial,typhoon-v2.1-12b-instruct
3057,Formal,typhoon-v2.1-12b-instruct
3058,Ceremonial,typhoon-v2.1-12b-instruct
3059,Semi-formal,typhoon-v2.1-12b-instruct
3060,Casual,typhoon-v2.1-12b-instruct
3061,Formal,typhoon-v2.1-12b-instruct
3062,Ceremonial,typhoon-v2.1-12b-instruct
3063,Formal,typhoon-v2.1-12b-instruct
3064,Formal,typhoon-v2.1-12b-instruct
3065,Semi-formal,typhoon-v2.1-12b-instruct
3066,Ceremonial,typhoon-v2.1-12b-instruct
3067,Ceremonial,typhoon-v2.1-12b-instruct
3068,Formal,typhoon-v2.1-12b-instruct
3069,Formal,typhoon-v2.1-12b-instruct
3070,Formal,typhoon-v2.1-12b-instruct
3071,Semi-formal,typhoon-v2.1-12b-instruct
3072,Semi-formal,typhoon-v2.1-12b-instruct
3073,Semi-formal,typhoon-v2.1-12b-instruct
3074,Formal,typhoon-v2.1-12b-instruct
3075,Semi-formal,typhoon-v2.1-12b-instruct
3076,Formal,typhoon-v2.1-12b-instruct
3077,Formal,typhoon-v2.1-12b-instruct
3078,Semi-formal,typhoon-v2.1-12b-instruct
3079,Semi-formal,typhoon-v2.1-12b-instruct
3080,Casual,typhoon-v2.1-12b-instruct
3081,Formal,typhoon-v2.1-12b-instruct
3082,Formal,typhoon-v2.1-12b-instruct
3083,Ceremonial,typhoon-v2.1-12b-instruct
3084,Casual,typhoon-v2.1-12b-instruct
3085,Semi-formal,typhoon-v2.1-12b-instruct
3086,Ceremonial,typhoon-v2.1-12b-instruct
3087,Semi-formal,typhoon-v2.1-12b-instruct
3088,Semi-formal,typhoon-v2.1-12b-instruct
3089,Semi-formal,typhoon-v2.1-12b-instruct
3090,Formal,typhoon-v2.1-12b-instruct
3091,Casual,typhoon-v2.1-12b-instruct
3092,Formal,typhoon-v2.1-12b-instruct
3093,Ceremonial,typhoon-v2.1-12b-instruct
3094,Semi-formal,typhoon-v2.1-12b-instruct
3095,Casual,typhoon-v2.1-12b-instruct
3096,Casual,typhoon-v2.1-12b-instruct
3097,Ceremonial,typhoon-v2.1-12b-instruct
3098,Formal,typhoon-v2.1-12b-instruct
3099,Formal,typhoon-v2.1-12b-instruct
3100,Semi-formal,typhoon-v2.1-12b-instruct
3101,Casual,typhoon-v2.1-12b-instruct
3102,Semi-formal,typhoon-v2.1-12b-instruct
3103,Formal,typhoon-v2.1-12b-instruct
3104,Formal,typhoon-v2.1-12b-instruct
3105,Semi-formal,typhoon-v2.1-12b-instruct
3106,Formal,typhoon-v2.1-12b-instruct
3107,Ceremonial,typhoon-v2.1-12b-instruct
3108,Ceremonial,typhoon-v2.1-12b-instruct
3109,Ceremonial,typhoon-v2.1-12b-instruct
3110,Semi-formal,typhoon-v2.1-12b-instruct
3111,Semi-formal,typhoon-v2.1-12b-instruct
3112,Ceremonial,typhoon-v2.1-12b-instruct
3113,Formal,typhoon-v2.1-12b-instruct
3114,Formal,typhoon-v2.1-12b-instruct
3115,Casual,typhoon-v2.1-12b-instruct
3116,Formal,typhoon-v2.1-12b-instruct
3117,Formal,typhoon-v2.1-12b-instruct
3118,Semi-formal,typhoon-v2.1-12b-instruct
3119,Formal,typhoon-v2.1-12b-instruct
3120,Semi-formal,typhoon-v2.1-12b-instruct
3121,Formal,typhoon-v2.1-12b-instruct
3122,Ceremonial,typhoon-v2.1-12b-instruct
3123,Semi-formal,typhoon-v2.1-12b-instruct
3124,Formal,typhoon-v2.1-12b-instruct
3125,Semi-formal,typhoon-v2.1-12b-instruct
3126,Semi-formal,typhoon-v2.1-12b-instruct
3127,Formal,typhoon-v2.1-12b-instruct
3128,Formal,typhoon-v2.1-12b-instruct
3129,Formal,typhoon-v2.1-12b-instruct
3130,Semi-formal,typhoon-v2.1-12b-instruct
3131,Semi-formal,typhoon-v2.1-12b-instruct
3132,Formal,typhoon-v2.1-12b-instruct
3133,Formal,typhoon-v2.1-12b-instruct
3134,Formal,typhoon-v2.1-12b-instruct
3135,Formal,typhoon-v2.1-12b-instruct
3136,Casual,typhoon-v2.1-12b-instruct
3137,Semi-formal,typhoon-v2.1-12b-instruct
3138,Formal,typhoon-v2.1-12b-instruct
3139,Semi-formal,typhoon-v2.1-12b-instruct
3140,Semi-formal,typhoon-v2.1-12b-instruct
3141,Ceremonial,typhoon-v2.1-12b-instruct
3142,Ceremonial,typhoon-v2.1-12b-instruct
3143,Casual,typhoon-v2.1-12b-instruct
3144,Casual,typhoon-v2.1-12b-instruct
3145,Formal,typhoon-v2.1-12b-instruct
3146,Ceremonial,typhoon-v2.1-12b-instruct
3147,Ceremonial,typhoon-v2.1-12b-instruct
3148,Ceremonial,typhoon-v2.1-12b-instruct
3149,Semi-formal,typhoon-v2.1-12b-instruct
3150,Ceremonial,typhoon-v2.1-12b-instruct
3151,Semi-formal,typhoon-v2.1-12b-instruct
3152,Formal,typhoon-v2.1-12b-instruct
3153,Formal,typhoon-v2.1-12b-instruct
3154,Semi-formal,typhoon-v2.1-12b-instruct
3155,Formal,typhoon-v2.1-12b-instruct
3156,Formal,typhoon-v2.1-12b-instruct
3157,Formal,typhoon-v2.1-12b-instruct
3158,Formal,typhoon-v2.1-12b-instruct
3159,Formal,typhoon-v2.1-12b-instruct
3160,Formal,typhoon-v2.1-12b-instruct
3161,Semi-formal,typhoon-v2.1-12b-instruct
3162,Ceremonial,typhoon-v2.1-12b-instruct
3163,Semi-formal,typhoon-v2.1-12b-instruct
3164,Formal,typhoon-v2.1-12b-instruct
3165,Formal,typhoon-v2.1-12b-instruct
3166,Semi-formal,typhoon-v2.1-12b-instruct
3167,Semi-formal,typhoon-v2.1-12b-instruct
3168,Semi-formal,typhoon-v2.1-12b-instruct
3169,Semi-formal,typhoon-v2.1-12b-instruct
3170,Formal,typhoon-v2.1-12b-instruct
3171,Formal,typhoon-v2.1-12b-instruct
3172,Formal,typhoon-v2.1-12b-instruct
3173,Formal,typhoon-v2.1-12b-instruct
3174,Formal,typhoon-v2.1-12b-instruct
3175,Casual,typhoon-v2.1-12b-instruct
3176,Ceremonial,typhoon-v2.1-12b-instruct
3177,Semi-formal,typhoon-v2.1-12b-instruct
3178,Ceremonial,typhoon-v2.1-12b-instruct
3179,Ceremonial,typhoon-v2.1-12b-instruct
3180,Formal,typhoon-v2.1-12b-instruct
3181,Semi-formal,typhoon-v2.1-12b-instruct
3182,Semi-formal,typhoon-v2.1-12b-instruct
3183,Formal,typhoon-v2.1-12b-instruct
3184,Semi-formal,typhoon-v2.1-12b-instruct
3185,Formal,typhoon-v2.1-12b-instruct
3186,Formal,typhoon-v2.1-12b-instruct
3187,Semi-formal,typhoon-v2.1-12b-instruct
3188,Semi-formal,typhoon-v2.1-12b-instruct
3189,Semi-formal,typhoon-v2.1-12b-instruct
3190,Semi-formal,typhoon-v2.1-12b-instruct
3191,Semi-formal,typhoon-v2.1-12b-instruct
3192,Semi-formal,typhoon-v2.1-12b-instruct
3193,Ceremonial,typhoon-v2.1-12b-instruct
3194,Semi-formal,typhoon-v2.1-12b-instruct
3195,Semi-formal,typhoon-v2.1-12b-instruct
3196,Semi-formal,typhoon-v2.1-12b-instruct
3197,Semi-formal,typhoon-v2.1-12b-instruct
3198,Formal,typhoon-v2.1-12b-instruct
3199,Semi-formal,typhoon-v2.1-12b-instruct
3200,Ceremonial,typhoon-v2.1-12b-instruct
3201,Ceremonial,typhoon-v2.1-12b-instruct
3202,Semi-formal,typhoon-v2.1-12b-instruct
3203,Formal,typhoon-v2.1-12b-instruct
3204,Casual,typhoon-v2.1-12b-instruct
3205,Ceremonial,typhoon-v2.1-12b-instruct
3206,Formal,typhoon-v2.1-12b-instruct
3207,Semi-formal,typhoon-v2.1-12b-instruct
3208,Ceremonial,typhoon-v2.1-12b-instruct
3209,Semi-formal,typhoon-v2.1-12b-instruct
3210,Ceremonial,typhoon-v2.1-12b-instruct
3211,Formal,typhoon-v2.1-12b-instruct
3212,Semi-formal,typhoon-v2.1-12b-instruct
3213,Semi-formal,typhoon-v2.1-12b-instruct
3214,Casual,typhoon-v2.1-12b-instruct
3215,Formal,typhoon-v2.1-12b-instruct
3216,Ceremonial,typhoon-v2.1-12b-instruct
3217,Ceremonial,typhoon-v2.1-12b-instruct
3218,Formal,typhoon-v2.1-12b-instruct
3219,Formal,typhoon-v2.1-12b-instruct
3220,Formal,typhoon-v2.1-12b-instruct
3221,Formal,typhoon-v2.1-12b-instruct
3222,Formal,typhoon-v2.1-12b-instruct
3223,Semi-formal,typhoon-v2.1-12b-instruct
3224,Semi-formal,typhoon-v2.1-12b-instruct
3225,Casual,typhoon-v2.1-12b-instruct
3226,Ceremonial,typhoon-v2.1-12b-instruct
3227,Ceremonial,typhoon-v2.1-12b-instruct
3228,Formal,typhoon-v2.1-12b-instruct
3229,Semi-formal,typhoon-v2.1-12b-instruct
3230,Semi-formal,typhoon-v2.1-12b-instruct
3231,Semi-formal,typhoon-v2.1-12b-instruct
3232,Semi-formal,typhoon-v2.1-12b-instruct
3233,Semi-formal,typhoon-v2.1-12b-instruct
3234,Formal,typhoon-v2.1-12b-instruct
3235,Ceremonial,typhoon-v2.1-12b-instruct
3236,Semi-formal,typhoon-v2.1-12b-instruct
3237,Formal,typhoon-v2.1-12b-instruct
3238,Semi-formal,typhoon-v2.1-12b-instruct
3239,Ceremonial,typhoon-v2.1-12b-instruct
3240,Casual,typhoon-v2.1-12b-instruct
3241,Casual,typhoon-v2.1-12b-instruct
3242,Formal,typhoon-v2.1-12b-instruct
3243,Formal,typhoon-v2.1-12b-instruct
3244,Semi-formal,typhoon-v2.1-12b-instruct
3245,Casual,typhoon-v2.1-12b-instruct
3246,Formal,typhoon-v2.1-12b-instruct
3247,Casual,typhoon-v2.1-12b-instruct
3248,Ceremonial,typhoon-v2.1-12b-instruct
3249,Formal,typhoon-v2.1-12b-instruct
3250,Formal,typhoon-v2.1-12b-instruct
3251,Semi-formal,typhoon-v2.1-12b-instruct
3252,Casual,typhoon-v2.1-12b-instruct
3253,Formal,typhoon-v2.1-12b-instruct
3254,Semi-formal,typhoon-v2.1-12b-instruct
3255,Casual,typhoon-v2.1-12b-instruct
3256,Semi-formal,typhoon-v2.1-12b-instruct
3257,Semi-formal,typhoon-v2.1-12b-instruct
3258,Ceremonial,typhoon-v2.1-12b-instruct
3259,Ceremonial,typhoon-v2.1-12b-instruct
3260,Formal,typhoon-v2.1-12b-instruct
3261,Ceremonial,typhoon-v2.1-12b-instruct
3262,Semi-formal,typhoon-v2.1-12b-instruct
3263,Ceremonial,typhoon-v2.1-12b-instruct
3264,Semi-formal,typhoon-v2.1-12b-instruct
3265,Semi-formal,typhoon-v2.1-12b-instruct
3266,Formal,typhoon-v2.1-12b-instruct
3267,Semi-formal,typhoon-v2.1-12b-instruct
3268,Formal,typhoon-v2.1-12b-instruct
3269,Casual,typhoon-v2.1-12b-instruct
3270,Semi-formal,typhoon-v2.1-12b-instruct
3271,Formal,typhoon-v2.1-12b-instruct
3272,Formal,typhoon-v2.1-12b-instruct
3273,Formal,typhoon-v2.1-12b-instruct
3274,Semi-formal,typhoon-v2.1-12b-instruct
3275,Semi-formal,typhoon-v2.1-12b-instruct
3276,Formal,typhoon-v2.1-12b-instruct
3277,Formal,typhoon-v2.1-12b-instruct
3278,Formal,typhoon-v2.1-12b-instruct
3279,Formal,typhoon-v2.1-12b-instruct
3280,Semi-formal,typhoon-v2.1-12b-instruct
3281,Ceremonial,typhoon-v2.1-12b-instruct
3282,Formal,typhoon-v2.1-12b-instruct
3283,Ceremonial,typhoon-v2.1-12b-instruct
3284,Formal,typhoon-v2.1-12b-instruct
3285,Formal,typhoon-v2.1-12b-instruct
3286,Semi-formal,typhoon-v2.1-12b-instruct
3287,Semi-formal,typhoon-v2.1-12b-instruct
3288,Semi-formal,typhoon-v2.1-12b-instruct
3289,Formal,typhoon-v2.1-12b-instruct
3290,Semi-formal,typhoon-v2.1-12b-instruct
3291,Ceremonial,typhoon-v2.1-12b-instruct
3292,Formal,typhoon-v2.1-12b-instruct
3293,Ceremonial,typhoon-v2.1-12b-instruct
3294,Formal,typhoon-v2.1-12b-instruct
3295,Formal,typhoon-v2.1-12b-instruct
3296,Semi-formal,typhoon-v2.1-12b-instruct
3297,Ceremonial,typhoon-v2.1-12b-instruct
3298,Formal,typhoon-v2.1-12b-instruct
3299,Ceremonial,typhoon-v2.1-12b-instruct
3300,Formal,typhoon-v2.1-12b-instruct
3301,Casual,typhoon-v2.1-12b-instruct
3302,Formal,typhoon-v2.1-12b-instruct
3303,Semi-formal,typhoon-v2.1-12b-instruct
3304,Casual,typhoon-v2.1-12b-instruct
3305,Formal,typhoon-v2.1-12b-instruct
3306,Formal,typhoon-v2.1-12b-instruct
3307,Semi-formal,typhoon-v2.1-12b-instruct
3308,Formal,typhoon-v2.1-12b-instruct
3309,Formal,typhoon-v2.1-12b-instruct
3310,Ceremonial,typhoon-v2.1-12b-instruct
3311,Semi-formal,typhoon-v2.1-12b-instruct
3312,Formal,typhoon-v2.1-12b-instruct
3313,Ceremonial,typhoon-v2.1-12b-instruct
3314,Casual,typhoon-v2.1-12b-instruct
3315,Ceremonial,typhoon-v2.1-12b-instruct
3316,Formal,typhoon-v2.1-12b-instruct
3317,Formal,typhoon-v2.1-12b-instruct
3318,Semi-formal,typhoon-v2.1-12b-instruct
3319,Semi-formal,typhoon-v2.1-12b-instruct
3320,Semi-formal,typhoon-v2.1-12b-instruct
3321,Semi-formal,typhoon-v2.1-12b-instruct
3322,Ceremonial,typhoon-v2.1-12b-instruct
3323,Casual,typhoon-v2.1-12b-instruct
3324,Ceremonial,typhoon-v2.1-12b-instruct
3325,Ceremonial,typhoon-v2.1-12b-instruct
3326,Ceremonial,typhoon-v2.1-12b-instruct
3327,Semi-formal,typhoon-v2.1-12b-instruct
3328,Ceremonial,typhoon-v2.1-12b-instruct
3329,Casual,typhoon-v2.1-12b-instruct
3330,Ceremonial,typhoon-v2.1-12b-instruct
3331,Formal,typhoon-v2.1-12b-instruct
3332,Semi-formal,typhoon-v2.1-12b-instruct
3333,Casual,typhoon-v2.1-12b-instruct
3334,Formal,typhoon-v2.1-12b-instruct
3335,Formal,typhoon-v2.1-12b-instruct
3336,Semi-formal,typhoon-v2.1-12b-instruct
3337,Semi-formal,typhoon-v2.1-12b-instruct
3338,Semi-formal,typhoon-v2.1-12b-instruct
3339,Semi-formal,typhoon-v2.1-12b-instruct
3340,Semi-formal,typhoon-v2.1-12b-instruct
3341,Formal,typhoon-v2.1-12b-instruct
3342,Casual,typhoon-v2.1-12b-instruct
3343,Ceremonial,typhoon-v2.1-12b-instruct
3344,Ceremonial,typhoon-v2.1-12b-instruct
3345,Formal,typhoon-v2.1-12b-instruct
3346,Formal,typhoon-v2.1-12b-instruct
3347,Ceremonial,typhoon-v2.1-12b-instruct
3348,Semi-formal,typhoon-v2.1-12b-instruct
3349,Formal,typhoon-v2.1-12b-instruct
3350,Casual,typhoon-v2.1-12b-instruct
3351,Formal,typhoon-v2.1-12b-instruct
3352,Ceremonial,typhoon-v2.1-12b-instruct
3353,Semi-formal,typhoon-v2.1-12b-instruct
3354,Ceremonial,typhoon-v2.1-12b-instruct
3355,Ceremonial,typhoon-v2.1-12b-instruct
3356,Semi-formal,typhoon-v2.1-12b-instruct
3357,Semi-formal,typhoon-v2.1-12b-instruct
3358,Ceremonial,typhoon-v2.1-12b-instruct
3359,Ceremonial,typhoon-v2.1-12b-instruct
3360,Formal,typhoon-v2.1-12b-instruct
3361,Ceremonial,typhoon-v2.1-12b-instruct
3362,Formal,typhoon-v2.1-12b-instruct
3363,Ceremonial,typhoon-v2.1-12b-instruct
3364,Semi-formal,typhoon-v2.1-12b-instruct
3365,Semi-formal,typhoon-v2.1-12b-instruct
3366,Semi-formal,typhoon-v2.1-12b-instruct
3367,Formal,typhoon-v2.1-12b-instruct
3368,Semi-formal,typhoon-v2.1-12b-instruct
3369,Semi-formal,typhoon-v2.1-12b-instruct
3370,Semi-formal,typhoon-v2.1-12b-instruct
3371,Formal,typhoon-v2.1-12b-instruct
3372,Formal,typhoon-v2.1-12b-instruct
3373,Formal,typhoon-v2.1-12b-instruct
3374,Formal,typhoon-v2.1-12b-instruct
3375,Casual,typhoon-v2.1-12b-instruct
3376,Semi-formal,typhoon-v2.1-12b-instruct
3377,Formal,typhoon-v2.1-12b-instruct
3378,Formal,typhoon-v2.1-12b-instruct
3379,Semi-formal,typhoon-v2.1-12b-instruct
3380,Semi-formal,typhoon-v2.1-12b-instruct
3381,Formal,typhoon-v2.1-12b-instruct
3382,Semi-formal,typhoon-v2.1-12b-instruct
3383,Formal,typhoon-v2.1-12b-instruct
3384,Formal,typhoon-v2.1-12b-instruct
3385,Semi-formal,typhoon-v2.1-12b-instruct
3386,Semi-formal,typhoon-v2.1-12b-instruct
3387,Semi-formal,typhoon-v2.1-12b-instruct
3388,Formal,typhoon-v2.1-12b-instruct
3389,Semi-formal,typhoon-v2.1-12b-instruct
3390,Formal,typhoon-v2.1-12b-instruct
3391,Semi-formal,typhoon-v2.1-12b-instruct
3392,Casual,typhoon-v2.1-12b-instruct
3393,Ceremonial,typhoon-v2.1-12b-instruct
3394,Formal,typhoon-v2.1-12b-instruct
3395,Formal,typhoon-v2.1-12b-instruct
3396,Semi-formal,typhoon-v2.1-12b-instruct
3397,Ceremonial,typhoon-v2.1-12b-instruct
3398,Formal,typhoon-v2.1-12b-instruct
3399,Casual,typhoon-v2.1-12b-instruct
3400,Formal,typhoon-v2.1-12b-instruct
3401,Casual,typhoon-v2.1-12b-instruct
3402,Semi-formal,typhoon-v2.1-12b-instruct
3403,Semi-formal,typhoon-v2.1-12b-instruct
3404,Semi-formal,typhoon-v2.1-12b-instruct
3405,Semi-formal,typhoon-v2.1-12b-instruct
3406,Formal,typhoon-v2.1-12b-instruct
3407,Formal,typhoon-v2.1-12b-instruct
3408,Semi-formal,typhoon-v2.1-12b-instruct
3409,Ceremonial,typhoon-v2.1-12b-instruct
3410,Semi-formal,typhoon-v2.1-12b-instruct
3411,Ceremonial,typhoon-v2.1-12b-instruct
3412,Formal,typhoon-v2.1-12b-instruct
3413,Semi-formal,typhoon-v2.1-12b-instruct
3414,Formal,typhoon-v2.1-12b-instruct
3415,Semi-formal,typhoon-v2.1-12b-instruct
3416,Semi-formal,typhoon-v2.1-12b-instruct
3417,Ceremonial,typhoon-v2.1-12b-instruct
3418,Formal,typhoon-v2.1-12b-instruct
3419,Formal,typhoon-v2.1-12b-instruct
3420,Semi-formal,typhoon-v2.1-12b-instruct
3421,Casual,typhoon-v2.1-12b-instruct
3422,Casual,typhoon-v2.1-12b-instruct
3423,Ceremonial,typhoon-v2.1-12b-instruct
3424,Semi-formal,typhoon-v2.1-12b-instruct
3425,Casual,typhoon-v2.1-12b-instruct
3426,Formal,typhoon-v2.1-12b-instruct
3427,Formal,typhoon-v2.1-12b-instruct
3428,Semi-formal,typhoon-v2.1-12b-instruct
3429,Formal,typhoon-v2.1-12b-instruct
3430,Semi-formal,typhoon-v2.1-12b-instruct
3431,Ceremonial,typhoon-v2.1-12b-instruct
3432,Ceremonial,typhoon-v2.1-12b-instruct
3433,Formal,typhoon-v2.1-12b-instruct
3434,Casual,typhoon-v2.1-12b-instruct
3435,Formal,typhoon-v2.1-12b-instruct
3436,Formal,typhoon-v2.1-12b-instruct
3437,Formal,typhoon-v2.1-12b-instruct
3438,Semi-formal,typhoon-v2.1-12b-instruct
3439,Semi-formal,typhoon-v2.1-12b-instruct
3440,Formal,typhoon-v2.1-12b-instruct
3441,Casual,typhoon-v2.1-12b-instruct
3442,Ceremonial,typhoon-v2.1-12b-instruct
3443,Casual,typhoon-v2.1-12b-instruct
3444,Formal,typhoon-v2.1-12b-instruct
3445,Formal,typhoon-v2.1-12b-instruct
3446,Semi-formal,typhoon-v2.1-12b-instruct
3447,Formal,typhoon-v2.1-12b-instruct
3448,Ceremonial,typhoon-v2.1-12b-instruct
3449,Semi-formal,typhoon-v2.1-12b-instruct
3450,Ceremonial,typhoon-v2.1-12b-instruct
3451,Formal,typhoon-v2.1-12b-instruct
3452,Ceremonial,typhoon-v2.1-12b-instruct
3453,Semi-formal,typhoon-v2.1-12b-instruct
3454,Ceremonial,typhoon-v2.1-12b-instruct
3455,Formal,typhoon-v2.1-12b-instruct
3456,Ceremonial,typhoon-v2.1-12b-instruct
3457,Semi-formal,typhoon-v2.1-12b-instruct
3458,Semi-formal,typhoon-v2.1-12b-instruct
3459,Ceremonial,typhoon-v2.1-12b-instruct
3460,Formal,typhoon-v2.1-12b-instruct
3461,Semi-formal,typhoon-v2.1-12b-instruct
3462,Semi-formal,typhoon-v2.1-12b-instruct
3463,Formal,typhoon-v2.1-12b-instruct
3464,Semi-formal,typhoon-v2.1-12b-instruct
3465,Formal,typhoon-v2.1-12b-instruct
3466,Semi-formal,typhoon-v2.1-12b-instruct
3467,Semi-formal,typhoon-v2.1-12b-instruct
3468,Semi-formal,typhoon-v2.1-12b-instruct
3469,Casual,typhoon-v2.1-12b-instruct
3470,Formal,typhoon-v2.1-12b-instruct
3471,Ceremonial,typhoon-v2.1-12b-instruct
3472,Ceremonial,typhoon-v2.1-12b-instruct
3473,Ceremonial,typhoon-v2.1-12b-instruct
3474,Semi-formal,typhoon-v2.1-12b-instruct
3475,Formal,typhoon-v2.1-12b-instruct
3476,Casual,typhoon-v2.1-12b-instruct
3477,Casual,typhoon-v2.1-12b-instruct
3478,Formal,typhoon-v2.1-12b-instruct
3479,Formal,typhoon-v2.1-12b-instruct
3480,Formal,typhoon-v2.1-12b-instruct
3481,Ceremonial,typhoon-v2.1-12b-instruct
3482,Semi-formal,typhoon-v2.1-12b-instruct
3483,Ceremonial,typhoon-v2.1-12b-instruct
3484,Casual,typhoon-v2.1-12b-instruct
3485,Semi-formal,typhoon-v2.1-12b-instruct
3486,Ceremonial,typhoon-v2.1-12b-instruct
3487,Semi-formal,typhoon-v2.1-12b-instruct
3488,Semi-formal,typhoon-v2.1-12b-instruct
3489,Semi-formal,typhoon-v2.1-12b-instruct
3490,Casual,typhoon-v2.1-12b-instruct
3491,Semi-formal,typhoon-v2.1-12b-instruct
3492,Semi-formal,typhoon-v2.1-12b-instruct
3493,Formal,typhoon-v2.1-12b-instruct
3494,Ceremonial,typhoon-v2.1-12b-instruct
3495,Ceremonial,typhoon-v2.1-12b-instruct
3496,Semi-formal,typhoon-v2.1-12b-instruct
3497,Formal,typhoon-v2.1-12b-instruct
3498,Casual,typhoon-v2.1-12b-instruct
